Date,Result,Opponent,Old Elo,New Elo,Elo Change,Team
1997-03-05,-1,Middlesbrough,996.7828608495731,965.1057538047445,-31.67710704482863,Derby County
1997-03-15,-1,Everton,965.1057538047445,939.141385872272,-25.96436793247244,Derby County
1997-03-22,1,Tottenham,939.141385872272,969.4458061523601,30.30442028008804,Derby County
1997-04-05,1,Manchester Utd,969.4458061523601,1010.7851155964108,41.33930944405074,Derby County
1997-04-09,0,Southampton,1010.7851155964108,1008.2617559749942,-2.5233596214166027,Derby County
1997-04-12,1,Aston Villa,1008.2617559749942,1041.8644490982688,33.60269312327455,Derby County
1997-04-19,-1,Newcastle Utd,1041.8644490982688,1021.3301591572141,-20.53428994105468,Derby County
1997-04-23,0,Nott'ham Forest,1021.3301591572141,1017.2629058572836,-4.067253299930485,Derby County
1997-05-03,1,Coventry City,1017.2629058572836,1042.793556036826,25.530650179542363,Derby County
1997-05-11,-1,Arsenal,1042.793556036826,1022.0096369776296,-20.783919059196364,Derby County
1997-08-09,-1,Blackburn,1022.0096369776296,996.0953744759603,-25.914262501669327,Derby County
1997-08-23,-1,Tottenham,996.0953744759603,966.5151936560013,-29.58018081995897,Derby County
1997-08-30,1,Barnsley,966.5151936560013,993.9828221509667,27.467628494965425,Derby County
1997-09-13,1,Everton,993.9828221509667,1015.4115364529769,21.42871430201012,Derby County
1997-09-20,-1,Aston Villa,1015.4115364529769,991.1821036586938,-24.22943279428307,Derby County
1997-09-24,1,Sheffield Weds,991.1821036586938,1016.289081429481,25.10697777078724,Derby County
1997-09-27,1,Southampton,1016.289081429481,1035.902663417994,19.613581988513033,Derby County
1997-10-06,1,Leicester City,1035.902663417994,1065.7730358172125,29.870372399218468,Derby County
1997-10-18,0,Manchester Utd,1065.7730358172125,1074.774281117573,9.001245300360551,Derby County
1997-10-22,0,Wimbledon,1074.774281117573,1070.4933782087205,-4.280902908852568,Derby County
1997-10-25,-1,Liverpool,1070.4933782087205,1045.4921034468164,-25.001274761904142,Derby County
1997-11-01,1,Arsenal,1045.4921034468164,1077.9285817996035,32.43647835278716,Derby County
1997-11-08,-1,Leeds United,1077.9285817996035,1051.7849989136137,-26.143582885989872,Derby County
1997-11-22,1,Coventry City,1051.7849989136137,1075.0985424839412,23.31354357032751,Derby County
1997-11-29,-1,Chelsea,1075.0985424839412,1052.4225191930882,-22.67602329085298,Derby County
1997-12-06,1,West Ham,1052.4225191930882,1075.0939394501515,22.671420257063346,Derby County
1997-12-14,0,Bolton,1075.0939394501515,1068.6129751993412,-6.4809642508103025,Derby County
1997-12-17,0,Newcastle Utd,1068.6129751993412,1069.0071758765653,0.39420067722403473,Derby County
1997-12-20,0,Crystal Palace,1069.0071758765653,1061.294344887861,-7.712830988704354,Derby County
1997-12-26,1,Newcastle Utd,1061.294344887861,1086.1871168180608,24.892771930199842,Derby County
1997-12-28,-1,Barnsley,1086.1871168180608,1048.833148039351,-37.353968778709714,Derby County
1998-01-11,1,Blackburn,1048.833148039351,1080.3333628671544,31.500214827803347,Derby County
1998-01-17,0,Wimbledon,1080.3333628671544,1073.5724794788862,-6.760883388268212,Derby County
1998-01-31,1,Tottenham,1073.5724794788862,1089.9011979290592,16.328718450173028,Derby County
1998-02-07,-1,Aston Villa,1089.9011979290592,1057.2479302173238,-32.65326771173545,Derby County
1998-02-14,1,Everton,1057.2479302173238,1078.8166173760217,21.568687158697912,Derby County
1998-02-21,-1,Manchester Utd,1078.8166173760217,1058.8475125409084,-19.969104835113285,Derby County
1998-02-28,1,Sheffield Weds,1058.8475125409084,1083.4415144011648,24.594001860256412,Derby County
1998-03-15,-1,Leeds United,1083.4415144011648,1056.5988091032093,-26.84270529795549,Derby County
1998-03-28,-1,Coventry City,1056.5988091032093,1033.2182960262733,-23.38051307693604,Derby County
1998-04-05,-1,Chelsea,1033.2182960262733,1006.1327206950658,-27.08557533120745,Derby County
1998-04-11,0,West Ham,1006.1327206950658,1011.4255775558597,5.292856860793904,Derby County
1998-04-13,1,Bolton,1011.4255775558597,1034.392296225649,22.966718669789316,Derby County
1998-04-18,-1,Crystal Palace,1034.392296225649,996.2402342548972,-38.15206197075179,Derby County
1998-04-26,-1,Leicester City,996.2402342548972,972.5537829367432,-23.686451318154013,Derby County
1998-04-29,-1,Arsenal,972.5537829367432,964.321808701633,-8.231974235110215,Derby County
1998-05-02,1,Southampton,964.321808701633,994.6577150071091,30.3359063054761,Derby County
1998-05-10,1,Liverpool,994.6577150071091,1029.7841336177673,35.12641861065822,Derby County
1998-08-15,0,Blackburn,1029.7841336177673,1028.5675832018703,-1.216550415897018,Derby County
1998-08-22,0,Wimbledon,1028.5675832018703,1027.8999407874198,-0.6676424144504836,Derby County
1998-08-29,0,Middlesbrough,1027.8999407874198,1025.9885734323477,-1.911367355072116,Derby County
1998-09-09,1,Sheffield Weds,1025.9885734323477,1046.3395510210787,20.350977588730984,Derby County
1998-09-12,1,Charlton Ath,1046.3395510210787,1069.3367247110214,22.997173689942656,Derby County
1998-09-19,1,Leicester City,1069.3367247110214,1090.3427752548696,21.006050543848232,Derby County
1998-09-26,-1,Aston Villa,1090.3427752548696,1071.6472364447468,-18.695538810122798,Derby County
1998-10-03,-1,Tottenham,1071.6472364447468,1041.139270764979,-30.50796567976772,Derby County
1998-10-17,-1,Newcastle Utd,1041.139270764979,1013.8112148635839,-27.328055901395146,Derby County
1998-10-24,0,Manchester Utd,1013.8112148635839,1026.6787066598242,12.867491796240301,Derby County
1998-10-31,0,Leeds United,1026.6787066598242,1028.1279170368432,1.4492103770189715,Derby County
1998-11-07,1,Liverpool,1028.1279170368432,1056.9116782282456,28.78376119140239,Derby County
1998-11-16,0,Nott'ham Forest,1056.9116782282456,1046.734040147917,-10.177638080328506,Derby County
1998-11-22,-1,West Ham,1046.734040147917,1024.6314724351116,-22.102567712805467,Derby County
1998-11-28,1,Southampton,1024.6314724351116,1045.1147021323197,20.483229697208117,Derby County
1998-12-05,0,Arsenal,1045.1147021323197,1051.7750842732357,6.660382140915999,Derby County
1998-12-12,0,Chelsea,1051.7750842732357,1058.914216626776,7.1391323535401625,Derby County
1998-12-19,0,Coventry City,1058.914216626776,1051.834286543335,-7.079930083440786,Derby County
1998-12-26,0,Everton,1051.834286543335,1049.7826021067938,-2.0516844365413363,Derby County
1998-12-28,1,Middlesbrough,1049.7826021067938,1078.0890030927392,28.3064009859454,Derby County
1999-01-09,-1,Wimbledon,1078.0890030927392,1051.1904602879756,-26.898542804763565,Derby County
1999-01-16,1,Blackburn,1051.1904602879756,1072.7423274178923,21.551867129916673,Derby County
1999-01-30,1,Sheffield Weds,1072.7423274178923,1092.9176128525023,20.175285434610032,Derby County
1999-02-03,-1,Manchester Utd,1092.9176128525023,1075.2577549408268,-17.659857911675545,Derby County
1999-02-07,1,Everton,1075.2577549408268,1091.9169030126877,16.659148071860955,Derby County
1999-02-20,-1,Charlton Ath,1091.9169030126877,1057.2667479124855,-34.650155100202255,Derby County
1999-02-27,0,Tottenham,1057.2667479124855,1056.2394595621724,-1.0272883503130288,Derby County
1999-03-10,1,Aston Villa,1056.2394595621724,1078.858318113215,22.61885855104265,Derby County
1999-03-13,1,Liverpool,1078.858318113215,1101.7512373991078,22.89291928589273,Derby County
1999-03-20,-1,Leeds United,1101.7512373991078,1079.8902063829219,-21.86103101618596,Derby County
1999-04-03,-1,Newcastle Utd,1079.8902063829219,1050.4093149594992,-29.48089142342269,Derby County
1999-04-10,1,Nott'ham Forest,1050.4093149594992,1063.8625678708265,13.453252911327354,Derby County
1999-04-17,-1,West Ham,1063.8625678708265,1037.758139648177,-26.10442822264963,Derby County
1999-04-24,0,Southampton,1037.758139648177,1032.3986975274813,-5.359442120695576,Derby County
1999-05-02,-1,Arsenal,1032.3986975274813,1021.8891753777061,-10.509522149775194,Derby County
1999-05-05,1,Leicester City,1021.8891753777061,1048.986960455177,27.097785077470917,Derby County
1999-05-08,0,Coventry City,1048.986960455177,1045.4937429864594,-3.493217468717603,Derby County
1999-05-16,-1,Chelsea,1045.4937429864594,1030.3631775830495,-15.130565403409946,Derby County
1999-08-07,0,Leeds United,1030.3631775830495,1040.3037224663399,9.940544883290386,Derby County
1999-08-10,-1,Arsenal,1040.3037224663399,1029.6835445903557,-10.620177875984155,Derby County
1999-08-14,-1,Middlesbrough,1029.6835445903557,1004.2770005939469,-25.4065439964088,Derby County
1999-08-21,-1,Coventry City,1004.2770005939469,976.3809681699968,-27.896032423950146,Derby County
1999-08-25,1,Sheffield Weds,976.3809681699968,1000.0099781255599,23.629009955563106,Derby County
1999-08-28,1,Everton,1000.0099781255599,1026.2638266674242,26.253848541864272,Derby County
1999-09-11,0,Wimbledon,1026.2638266674242,1016.4076264308508,-9.856200236573386,Derby County
1999-09-18,-1,Sunderland,1016.4076264308508,992.0509865737721,-24.356639857078676,Derby County
1999-09-25,-1,Bradford City,992.0509865737721,964.3818213208998,-27.66916525287229,Derby County
1999-10-04,0,Southampton,964.3818213208998,969.0682363207292,4.686414999829367,Derby County
1999-10-16,-1,Tottenham,969.0682363207292,947.7325920604227,-21.33564426030648,Derby County
1999-10-25,-1,Newcastle Utd,947.7325920604227,920.4176524500283,-27.31493961039439,Derby County
1999-10-30,1,Chelsea,920.4176524500283,960.9259154326269,40.50826298259858,Derby County
1999-11-06,-1,Liverpool,960.9259154326269,946.3944977852204,-14.531417647406442,Derby County
1999-11-20,-1,Manchester Utd,946.3944977852204,938.7206095174799,-7.6738882677404945,Derby County
1999-11-28,-1,Arsenal,938.7206095174799,930.0371071575094,-8.68350235997059,Derby County
1999-12-05,-1,Leeds United,930.0371071575094,921.3868967235283,-8.650210433981101,Derby County
1999-12-18,1,Leicester City,921.3868967235283,957.8930804519546,36.50618372842632,Derby County
1999-12-26,-1,Aston Villa,957.8930804519546,933.2363464897179,-24.65673396223667,Derby County
1999-12-28,0,West Ham,933.2363464897179,942.6071739163988,9.370827426680876,Derby County
2000-01-03,1,Watford,942.6071739163988,963.7312640090964,21.124090092697656,Derby County
2000-01-15,1,Middlesbrough,963.7312640090964,993.2247137638203,29.493449754723883,Derby County
2000-01-22,0,Coventry City,993.2247137638203,998.625761443514,5.401047679693647,Derby County
2000-02-05,0,Sheffield Weds,998.625761443514,994.7099143057009,-3.9158471378131026,Derby County
2000-02-12,-1,Everton,994.7099143057009,973.7210794262547,-20.98883487944613,Derby County
2000-02-26,0,Sunderland,973.7210794262547,977.8385723381607,4.11749291190597,Derby County
2000-03-04,1,Wimbledon,977.8385723381607,1004.8270183513688,26.98844601320809,Derby County
2000-03-11,-1,Manchester Utd,1004.8270183513688,995.0370054420754,-9.79001290929341,Derby County
2000-03-18,-1,Liverpool,995.0370054420754,981.4821890186945,-13.554816423380885,Derby County
2000-03-25,-1,Aston Villa,981.4821890186945,962.1991336970852,-19.283055321609254,Derby County
2000-04-02,1,Leicester City,962.1991336970852,992.6508949343307,30.451761237245478,Derby County
2000-04-08,0,Watford,992.6508949343307,982.46344432674,-10.187450607590677,Derby County
2000-04-15,-1,West Ham,982.46344432674,964.7210964681301,-17.742347858609946,Derby County
2000-04-21,0,Bradford City,964.7210964681301,959.0100090628514,-5.711087405278704,Derby County
2000-04-24,1,Southampton,959.0100090628514,987.9219420310945,28.91193296824315,Derby County
2000-04-29,0,Tottenham,987.9219420310945,989.7334666357452,1.8115246046506854,Derby County
2000-05-06,0,Newcastle Utd,989.7334666357452,994.8513209173864,5.117854281641144,Derby County
2000-05-14,-1,Chelsea,994.8513209173864,979.5119383983699,-15.339382519016453,Derby County
2000-08-19,0,Southampton,979.5119383983699,980.489167533957,0.9772291355870948,Derby County
2000-08-23,-1,Newcastle Utd,980.489167533957,962.7258643931625,-17.763303140794505,Derby County
2000-08-26,0,Everton,962.7258643931625,966.7990560911531,4.073191697990637,Derby County
2000-09-06,0,Middlesbrough,966.7990560911531,973.9043968029977,7.105340711844519,Derby County
2000-09-10,0,Charlton Ath,973.9043968029977,971.469190670684,-2.435206132313624,Derby County
2000-09-16,-1,Sunderland,971.469190670684,949.0653738291857,-22.403816841498383,Derby County
2000-09-23,0,Leeds United,949.0653738291857,956.2396517290657,7.174277899880053,Derby County
2000-09-30,-1,Aston Villa,956.2396517290657,940.7601200870643,-15.479531642001461,Derby County
2000-10-15,-1,Liverpool,940.7601200870643,925.924813381723,-14.835306705341281,Derby County
2000-10-21,-1,Tottenham,925.924813381723,905.1341282624915,-20.79068511923151,Derby County
2000-10-28,-1,Leicester City,905.1341282624915,891.6172637102945,-13.516864552196921,Derby County
2000-11-06,0,West Ham,891.6172637102945,901.7360497941753,10.118786083880764,Derby County
2000-11-11,0,Arsenal,901.7360497941753,920.9620769677745,19.226027173599164,Derby County
2000-11-18,1,Bradford City,920.9620769677745,943.6152632049531,22.653186237178602,Derby County
2000-11-25,-1,Manchester Utd,943.6152632049531,938.9208093063497,-4.694453898603342,Derby County
2000-12-02,1,Ipswich Town,938.9208093063497,970.4443152219088,31.5235059155591,Derby County
2000-12-09,-1,Chelsea,970.4443152219088,952.1525516645022,-18.291763557406625,Derby County
2000-12-16,1,Coventry City,952.1525516645022,976.1688184092706,24.01626674476836,Derby County
2000-12-23,1,Newcastle Utd,976.1688184092706,1007.9733628211277,31.804544411857137,Derby County
2000-12-26,0,Manchester City,1007.9733628211277,1004.5158502893869,-3.4575125317408038,Derby County
2000-12-30,-1,Southampton,1004.5158502893869,981.2700272029836,-23.245823086403334,Derby County
2001-01-01,1,Everton,981.2700272029836,1005.1212082295281,23.85118102654451,Derby County
2001-01-13,-1,Middlesbrough,1005.1212082295281,979.4287342069695,-25.6924740225586,Derby County
2001-01-20,0,Manchester City,979.4287342069695,975.3300024226089,-4.098731784360552,Derby County
2001-01-30,-1,Charlton Ath,975.3300024226089,955.4641099731875,-19.86589244942138,Derby County
2001-02-03,1,Sunderland,955.4641099731875,992.9778381483446,37.5137281751571,Derby County
2001-02-10,0,Leeds United,992.9778381483446,999.1258525692751,6.148014420930508,Derby County
2001-02-24,1,Aston Villa,999.1258525692751,1026.5040788128144,27.378226243539302,Derby County
2001-03-03,1,Tottenham,1026.5040788128144,1051.5177777542592,25.013698941444773,Derby County
2001-03-18,0,Liverpool,1051.5177777542592,1055.3174520998828,3.7996743456235436,Derby County
2001-03-31,-1,Coventry City,1055.3174520998828,1020.026332352768,-35.29111974711475,Derby County
2001-04-07,-1,Chelsea,1020.026332352768,1001.9330022700366,-18.093330082731427,Derby County
2001-04-14,-1,West Ham,1001.9330022700366,974.5905180814497,-27.342484188586923,Derby County
2001-04-16,1,Leicester City,974.5905180814497,998.5216081539959,23.931090072546226,Derby County
2001-04-21,-1,Bradford City,998.5216081539959,965.9324783298803,-32.589129824115616,Derby County
2001-04-28,-1,Arsenal,965.9324783298803,953.7127199623205,-12.219758367559734,Derby County
2001-05-05,1,Manchester Utd,953.7127199623205,997.8351457329405,44.12242577062,Derby County
2001-05-19,0,Ipswich Town,997.8351457329405,1006.4369189077178,8.601773174777236,Derby County
2001-08-18,1,Blackburn,1006.4369189077178,1027.0249467007238,20.588027793006063,Derby County
2001-08-21,-1,Ipswich Town,1027.0249467007238,1006.1764610592351,-20.848485641488764,Derby County
2001-08-25,0,Fulham,1006.1764610592351,1007.1134322690737,0.936971209838589,Derby County
2001-09-08,0,West Ham,1007.1134322690737,1003.2016279774241,-3.9118042916495597,Derby County
2001-09-15,-1,Leicester City,1003.2016279774241,971.2228763327628,-31.978751644661315,Derby County
2001-09-23,-1,Leeds United,971.2228763327628,962.3095431326585,-8.913333200104262,Derby County
2001-09-29,-1,Arsenal,962.3095431326585,950.5347730915136,-11.774770041144961,Derby County
2001-10-15,-1,Tottenham,950.5347730915136,929.5679405714712,-20.966832520042317,Derby County
2001-10-20,0,Charlton Ath,929.5679405714712,937.7972813003048,8.229340728833563,Derby County
2001-10-28,0,Chelsea,937.7972813003048,950.4736548023134,12.676373502008573,Derby County
2001-11-03,-1,Middlesbrough,950.4736548023134,929.2004022527253,-21.27325254958805,Derby County
2001-11-17,1,Southampton,929.2004022527253,955.6464096526897,26.4460073999644,Derby County
2001-11-24,-1,Newcastle Utd,955.6464096526897,939.220412049595,-16.425997603094743,Derby County
2001-12-01,-1,Liverpool,939.220412049595,931.5964629431483,-7.62394910644673,Derby County
2001-12-08,1,Bolton,931.5964629431483,962.9195785816875,31.323115638539207,Derby County
2001-12-12,-1,Manchester Utd,962.9195785816875,945.456078250112,-17.46350033157546,Derby County
2001-12-15,-1,Everton,945.456078250112,925.2395764504662,-20.216501799645812,Derby County
2001-12-22,1,Aston Villa,925.2395764504662,960.5197863112918,35.28020986082561,Derby County
2001-12-26,-1,West Ham,960.5197863112918,938.8955056893446,-21.62428062194715,Derby County
2001-12-29,1,Blackburn,938.8955056893446,967.9720490105128,29.076543321168174,Derby County
2002-01-02,-1,Fulham,967.9720490105128,949.6327102223147,-18.33933878819812,Derby County
2002-01-12,-1,Aston Villa,949.6327102223147,930.1990109346659,-19.43369928764878,Derby County
2002-01-19,-1,Ipswich Town,930.1990109346659,911.44362432567,-18.755386608995877,Derby County
2002-01-29,-1,Charlton Ath,911.44362432567,894.3615213107825,-17.082103014887593,Derby County
2002-02-02,1,Tottenham,894.3615213107825,927.3090077552818,32.947486444499305,Derby County
2002-02-09,-1,Sunderland,927.3090077552818,905.7464815509361,-21.56252620434566,Derby County
2002-02-23,1,Leicester City,905.7464815509361,928.8384616380928,23.091980087156685,Derby County
2002-03-03,0,Manchester Utd,928.8384616380928,946.6137536254223,17.775291987329524,Derby County
2002-03-05,-1,Arsenal,946.6137536254223,939.5654856282902,-7.048267997132143,Derby County
2002-03-16,1,Bolton,939.5654856282902,966.5538250650369,26.98833943674674,Derby County
2002-03-23,-1,Everton,966.5538250650369,942.7391709466426,-23.814654118394287,Derby County
2002-03-30,-1,Chelsea,942.7391709466426,931.5761305352727,-11.163040411369934,Derby County
2002-04-01,-1,Middlesbrough,931.5761305352727,915.8446450178125,-15.731485517460214,Derby County
2002-04-06,-1,Southampton,915.8446450178125,898.4410435554068,-17.403601462405618,Derby County
2002-04-13,-1,Newcastle Utd,898.4410435554068,888.7285788141023,-9.71246474130453,Derby County
2002-04-20,-1,Liverpool,888.7285788141023,884.1909960347845,-4.537582779317859,Derby County
2002-04-27,-1,Leeds United,884.1909960347845,872.8550201654932,-11.335975869291246,Derby County
2002-05-11,0,Sunderland,872.8550201654932,878.5792457890494,5.724225623556208,Derby County
2007-08-11,0,Portsmouth,878.5792457890494,891.3609987858115,12.781752996762066,Derby County
2007-08-15,-1,Manchester City,891.3609987858115,874.6436874420243,-16.717311343787173,Derby County
2007-08-18,-1,Tottenham,874.6436874420243,863.5319032964745,-11.111784145549791,Derby County
2007-08-25,-1,Birmingham City,863.5319032964745,844.2263309623789,-19.305572334095586,Derby County
2007-09-01,-1,Liverpool,844.2263309623789,838.1401394828902,-6.086191479488775,Derby County
2007-09-17,1,Newcastle Utd,838.1401394828902,876.5289682819205,38.38882879903031,Derby County
2007-09-22,-1,Arsenal,876.5289682819205,870.834121766873,-5.694846515047516,Derby County
2007-09-29,0,Bolton,870.834121766873,877.4691319637674,6.635010196894427,Derby County
2007-10-07,-1,Reading,877.4691319637674,861.1307024359032,-16.33842952786415,Derby County
2007-10-20,0,Fulham,861.1307024359032,867.8999829321633,6.76928049626008,Derby County
2007-10-28,-1,Everton,867.8999829321633,856.0039088421004,-11.896074090062939,Derby County
2007-11-03,-1,Aston Villa,856.0039088421004,846.5735957249325,-9.430313117167884,Derby County
2007-11-10,-1,West Ham,846.5735957249325,834.8312906697699,-11.742305055162547,Derby County
2007-11-24,-1,Chelsea,834.8312906697699,830.4605630955784,-4.3707275741915055,Derby County
2007-12-01,-1,Sunderland,830.4605630955784,805.5428762878466,-24.917686807731798,Derby County
2007-12-08,-1,Manchester Utd,805.5428762878466,802.5641962589716,-2.978680028875033,Derby County
2007-12-15,-1,Middlesbrough,802.5641962589716,789.787382912143,-12.77681334682859,Derby County
2007-12-23,0,Newcastle Utd,789.787382912143,805.3753524397779,15.587969527634868,Derby County
2007-12-26,-1,Liverpool,805.3753524397779,800.5734947995652,-4.801857640212688,Derby County
2007-12-30,-1,Blackburn,800.5734947995652,791.1674803388762,-9.406014460688993,Derby County
2008-01-02,-1,Bolton,791.1674803388762,777.5194887501519,-13.647991588724267,Derby County
2008-01-12,-1,Wigan Athletic,777.5194887501519,763.6641670951836,-13.855321654968293,Derby County
2008-01-19,-1,Portsmouth,763.6641670951836,756.6805668020595,-6.983600293124141,Derby County
2008-01-30,0,Manchester City,756.6805668020595,775.5293389339948,18.848772131935334,Derby County
2008-02-02,0,Birmingham City,775.5293389339948,785.6201585974654,10.090819663470597,Derby County
2008-02-09,-1,Tottenham,785.6201585974654,778.5287737138826,-7.091384883582805,Derby County
2008-02-23,-1,Wigan Athletic,778.5287737138826,764.120682274282,-14.40809143960064,Derby County
2008-03-01,0,Sunderland,764.120682274282,775.1745269680106,11.053844693728593,Derby County
2008-03-12,-1,Chelsea,775.1745269680106,772.5330606211205,-2.64146634689007,Derby County
2008-03-15,-1,Manchester Utd,772.5330606211205,769.8779931087295,-2.6550675123910423,Derby County
2008-03-22,-1,Middlesbrough,769.8779931087295,759.8752988735159,-10.00269423521354,Derby County
2008-03-29,0,Fulham,759.8752988735159,771.1897651431416,11.314466269625655,Derby County
2008-04-06,-1,Everton,771.1897651431416,766.2763412002394,-4.913423942902227,Derby County
2008-04-12,-1,Aston Villa,766.2763412002394,759.3493623172774,-6.926978882961976,Derby County
2008-04-19,-1,West Ham,759.3493623172774,749.1235926116881,-10.2257697055893,Derby County
2008-04-28,-1,Arsenal,749.1235926116881,745.983315843525,-3.140276768163062,Derby County
2008-05-03,-1,Blackburn,745.983315843525,740.5749702683789,-5.408345575146086,Derby County
2008-05-11,-1,Reading,740.5749702683789,727.645161476177,-12.929808792201925,Derby County
1996-08-17,0,Leicester City,1000.0,990.4351152731643,-9.564884726835658,Sunderland
1996-08-21,1,Nott'ham Forest,990.4351152731643,1022.3974512614698,31.962335988305426,Sunderland
1996-08-24,0,Liverpool,1022.3974512614698,1032.59748001241,10.200028750940191,Sunderland
1996-09-04,-1,Newcastle Utd,1032.59748001241,1011.9384073118991,-20.65907270051082,Sunderland
1996-09-08,0,West Ham,1011.9384073118991,1010.9788793190786,-0.95952799282054,Sunderland
1996-09-14,-1,Derby County,1010.9788793190786,986.8669869255774,-24.111892393501194,Sunderland
1996-09-21,1,Coventry City,986.8669869255774,1009.0657507284977,22.198763802920325,Sunderland
1996-09-28,-1,Arsenal,1009.0657507284977,993.4910092744044,-15.574741454093328,Sunderland
1996-10-14,0,Middlesbrough,993.4910092744044,991.6533791264055,-1.8376301479988797,Sunderland
1996-10-19,-1,Southampton,991.6533791264055,961.7787833669324,-29.874595759473095,Sunderland
1996-10-26,1,Aston Villa,961.7787833669324,994.0019717067531,32.223188339820695,Sunderland
1996-11-02,-1,Leeds United,994.0019717067531,961.7642261814409,-32.23774552531222,Sunderland
1996-11-16,-1,Tottenham,961.7642261814409,943.6514496477494,-18.112776533691545,Sunderland
1996-11-23,0,Sheffield Weds,943.6514496477494,946.6981296476544,3.0466799999049954,Sunderland
1996-11-30,1,Everton,946.6981296476544,983.9623111287126,37.264181481058245,Sunderland
1996-12-07,-1,Wimbledon,983.9623111287126,968.4051547341571,-15.557156394555477,Sunderland
1996-12-15,1,Chelsea,968.4051547341571,1000.3321988501647,31.92704411600755,Sunderland
1996-12-21,-1,Manchester Utd,1000.3321988501647,986.0132044367729,-14.318994413391806,Sunderland
1996-12-26,1,Derby County,986.0132044367729,1012.2342833359645,26.22107889919164,Sunderland
1996-12-28,-1,West Ham,1012.2342833359645,984.6903686504957,-27.54391468546885,Sunderland
1997-01-01,0,Coventry City,984.6903686504957,987.3752772153482,2.684908564852549,Sunderland
1997-01-11,1,Arsenal,987.3752772153482,1023.0094489011639,35.63417168581566,Sunderland
1997-01-18,0,Blackburn,1023.0094489011639,1027.010040345537,4.000591444373072,Sunderland
1997-01-29,0,Leicester City,1027.010040345537,1022.3483231736511,-4.661717171885812,Sunderland
1997-02-01,-1,Aston Villa,1022.3483231736511,999.4153329690135,-22.932990204637576,Sunderland
1997-02-22,-1,Leeds United,999.4153329690135,973.2697016613307,-26.145631307682834,Sunderland
1997-03-01,-1,Blackburn,973.2697016613307,955.0758278391846,-18.193873822146088,Sunderland
1997-03-04,-1,Tottenham,955.0758278391846,930.4786200181703,-24.597207821014308,Sunderland
1997-03-08,1,Manchester Utd,930.4786200181703,973.8422412232624,43.363621205092045,Sunderland
1997-03-12,-1,Sheffield Weds,973.8422412232624,957.7048363192889,-16.137404903973447,Sunderland
1997-03-16,-1,Chelsea,957.7048363192889,939.5247957290492,-18.18004059023974,Sunderland
1997-03-22,0,Nott'ham Forest,939.5247957290492,943.158332768282,3.633537039232806,Sunderland
1997-04-05,0,Newcastle Utd,943.158332768282,953.3148030069394,10.156470238657448,Sunderland
1997-04-13,-1,Liverpool,953.3148030069394,939.966164709654,-13.348638297285447,Sunderland
1997-04-19,1,Middlesbrough,939.966164709654,971.0182001860138,31.052035476359833,Sunderland
1997-04-22,-1,Southampton,971.0182001860138,948.4764509908515,-22.54174919516231,Sunderland
1997-05-03,1,Everton,948.4764509908515,976.6235805523046,28.147129561453085,Sunderland
1997-05-11,-1,Wimbledon,976.6235805523046,953.5737129217174,-23.049867630587187,Sunderland
1999-08-07,-1,Chelsea,953.5737129217174,944.0823001619325,-9.491412759784907,Sunderland
1999-08-10,1,Watford,944.0823001619325,970.7381609444251,26.655860782492596,Sunderland
1999-08-14,0,Arsenal,970.7381609444251,988.4739932891513,17.73583234472619,Sunderland
1999-08-21,-1,Leeds United,988.4739932891513,975.1298818628944,-13.344111426256859,Sunderland
1999-08-25,1,Newcastle Utd,975.1298818628944,996.075312083661,20.945430220766525,Sunderland
1999-08-29,0,Coventry City,996.075312083661,995.2165802280314,-0.8587318556295713,Sunderland
1999-09-11,1,Leicester City,995.2165802280314,1025.35064929896,30.134069070928604,Sunderland
1999-09-18,1,Derby County,1025.35064929896,1049.7072891560385,24.356639857078562,Sunderland
1999-09-25,1,Sheffield Weds,1049.7072891560385,1062.8417641268381,13.134474970799602,Sunderland
1999-10-02,1,Bradford City,1062.8417641268381,1082.1604840144776,19.318719887639418,Sunderland
1999-10-18,1,Aston Villa,1082.1604840144776,1104.97090928769,22.81042527321233,Sunderland
1999-10-24,0,West Ham,1104.97090928769,1102.81125751856,-2.159651769129823,Sunderland
1999-10-31,1,Tottenham,1102.81125751856,1126.1947363345214,23.383478815961325,Sunderland
1999-11-06,0,Middlesbrough,1126.1947363345214,1121.8224955246005,-4.372240809920868,Sunderland
1999-11-20,-1,Liverpool,1121.8224955246005,1097.4447252146274,-24.37777030997313,Sunderland
1999-11-27,1,Watford,1097.4447252146274,1110.578766127295,13.134040912667615,Sunderland
1999-12-04,1,Chelsea,1110.578766127295,1137.1339857558564,26.555219628561417,Sunderland
1999-12-18,1,Southampton,1137.1339857558564,1152.639220620493,15.505234864636577,Sunderland
1999-12-26,-1,Everton,1152.639220620493,1119.5223673562882,-33.11685326420479,Sunderland
1999-12-28,0,Manchester Utd,1119.5223673562882,1130.4679743201382,10.945606963849968,Sunderland
2000-01-03,-1,Wimbledon,1130.4679743201382,1095.9332637829157,-34.53471053722251,Sunderland
2000-01-15,-1,Arsenal,1095.9332637829157,1077.6696017594231,-18.263662023492543,Sunderland
2000-01-23,-1,Leeds United,1077.6696017594231,1059.3955746173099,-18.274027142113255,Sunderland
2000-02-05,0,Newcastle Utd,1059.3955746173099,1056.7353066797657,-2.6602679375441767,Sunderland
2000-02-12,-1,Coventry City,1056.7353066797657,1031.4696157995763,-25.265690880189368,Sunderland
